"統一編號","公司名稱","負責人","公司地址","資本總額","實收資本額","在境內營運資金","公司狀態","產製日期"
"25179087","鯨騰有限公司","","臺中市北區立人里大雅路575號2樓","1100000"," "," ","解散","20250901035816"
"25179571","沈嬤有限公司","沈O微","南投縣竹山鎮桂林里中正新村36號","1000000"," "," ","核准設立","20250901035816"
"25181181","鑫田行銷科技有限公司","伍O群","高雄市左營區新庄仔路540號1樓","30000000"," "," ","核准設立","20250901035816"
"25181324","亟光光復眼鏡有限公司","","新竹市北區台溪里中華路三段10號12樓之20","3000000"," "," ","廢止","20250901035816"
"25183337","歐亞迪國際企業有限公司","陳O鄉","臺中市西屯區惠來里市政路386號9樓之3","10000000"," "," ","核准設立","20250901035816"
"25183499","杰祈實業有限公司","朱O樞","新竹市東區親仁里中央路160號1樓","3000000"," "," ","核准設立","20250901035816"
"25183505","生機健康國際有限公司","","臺北市松山區民權東路3段130號1樓","2000000"," "," ","解散","20250901035816"
"25186382","媽媽咪呀有限公司","","臺南市安南區溪東里北安路2段49號","1000000"," "," ","解散","20250901035816"
"25186741","強冠有限公司","","基隆市中正區港通里義一路198號","250000"," "," ","解散","20250901035816"
"25190610","日美加貿易有限公司","羅O美","桃園市桃園區豐林里青田街256巷4號1樓","5000000"," "," ","核准設立","20250901035816"
"25192589","京鈺騰股份有限公司","楊O軒","高雄市鳳山區青年路一段305號5樓","2000000","2000000"," ","核准設立","20250901035816"
"25192650","瑞客人文講堂有限公司","謝O穎","彰化縣員林市中央里中山路一段67號1樓","2000000"," "," ","核准設立","20250901035816"
"25193709","青玥珍珠有限公司","","臺南市中西區保安里友愛街146巷14號1樓","2000000"," "," ","解散","20250901035816"
"25196804","雨香有限公司","","嘉義市東區後湖里保健街8號1樓","500000"," "," ","解散","20250901035816"
"25197992","富斌有限公司","","屏東縣東港鎮大潭路56之1號1樓","200000"," "," ","解散","20250901035816"
"25198205","准境工程有限公司","葉O辰","桃園市新屋區下田里中山西路二段1181巷6弄2號","1000000"," "," ","核准設立","20250901035816"
"25198943","恩納吉國際有限公司","","臺中市北區頂厝里崇德路一段631號8樓之3","5000000"," "," ","廢止","20250901035816"
"27104112","星華鐘錶工業股份有限公司","范O堯","桃園市龜山區舊路里3鄰東舊路街39號","238000000","238000000"," ","核准設立","20250901035816"
"27200728","永信行銷有限公司","","高雄市三民區九如1路502號14樓之4","500000"," "," ","解散","20250901035816"
"27201923","大元國際洋行股份有限公司","余O達","高雄市新興區六合路190號5樓","128000000","81200000"," ","核准設立","20250901035816"
"27202079","百麗新盛股份有限公司","","高雄市新興區民主路59號2樓之10","5000000","5000000"," ","解散","20250901035816"
"27203197","鼎宇實業有限公司","李O琪","臺南市中西區臨安路一段261號","5010000"," "," ","核准設立","20250901035816"
"27206770","豐沛資訊股份有限公司","許O文","高雄市前鎮區天后街31號8樓","8500000","8500000"," ","核准設立","20250901035816"
"27206949","全詠企業有限公司","","高雄市小港區華盛街71號5樓","1000000"," "," ","解散","20250901035816"
"27209447","日安戶外有限公司","林O晏","高雄市鼓山區西藏街191號1樓","1000000"," "," ","核准設立","20250901035816"
"27209559","布魯愛樂國際有限公司","陳O成","高雄市三民區九如一路881號7樓之2","11000000"," "," ","核准設立","20250901035816"
"27210417","詠贏國際有限公司","","臺南市中西區民族路2段231號","1000000"," "," ","解散","20250901035816"
"27210660","臺灣首富國際貿易有限公司","","高雄市前鎮區一心二路134號6樓","5000000"," "," ","廢止","20250901035816"
"27210697","家昌科技有限公司","","臺南市善化區小新營289號1樓","1000000"," "," ","解散","20250901035816"
"27212392","帛騰國際企業有限公司","林O洋","高雄市苓雅區成功二路132之4號","5000000"," "," ","核准設立","20250901035816"
"27212409","清曼家具有限公司","","高雄市左營區明誠二路480號","500000"," "," ","解散","20250901035816"
"27213955","頑時國際貿易有限公司","陳O鶯","高雄市三民區明誠一路78號1樓","5000000"," "," ","核准設立","20250901035816"
"27216046","東森電腦有限公司","","高雄市三民區金鼎路70號11樓","1000000"," "," ","解散","20250901035816"
"27217220","藏墨數位藝術股份有限公司","邱O鴻","高雄市三民區正興路163巷10號14樓","5000000","5000000"," ","核准設立","20250901035816"
"27217875","榮麟水有限公司","李O致","高雄市楠梓區久昌街111號1樓","600000"," "," ","核准設立","20250901035816"
"27217951","欣耀鑫有限公司","","高雄市鼓山區中華一路247巷15弄43號1樓","1000000"," "," ","解散","20250901035816"
"27218298","台灣鑫鮮生技有限公司","陳O宥余","高雄市仁武區澄觀路1633號2樓","1000000"," "," ","核准設立","20250901035816"
"27218706","視覺運動創意有限公司","張O旭笙","高雄市苓雅區輔仁路177巷2號之3，4樓之1","2000000"," "," ","核准設立","20250901035816"
"27219418","豐榆國際貿易有限公司","解O臻","高雄市苓雅區武營路559號2樓","2000000"," "," ","核准設立","20250901035816"
"27220415","鉅嘉國際開發有限公司","吳O乾","高雄市三民區大豐二路420號2樓","11000000"," "," ","核准設立","20250901035816"
"27220457","順竹有限公司","張O芬","高雄市苓雅區苓雅2路89之2號","500000"," "," ","核准設立","20250901035816"
"27221266","嬅鎂國際有限公司","","高雄市三民區凱旋1路216號","1200000"," "," ","解散","20250901035816"
"27224377","艾德盟有限公司","","高雄市苓雅區三多四路110號13樓之4","1000000"," "," ","解散","20250901035816"
"27226874","八禾科技股份有限公司","廖O芳","臺中市霧峰區萬豐里中正路128號1樓","7000000","7000000"," ","核准設立","20250901035816"
"27229422","長崎藥業能源有限公司","王O蕎","高雄市苓雅區中正一路120號5樓之4","65000000"," "," ","核准設立","20250901035816"
"27229443","蓮華醫藥生技股份有限公司","洪O雲","高雄市三民區鼎力路32號","1200000000","120000000"," ","核准設立","20250901035816"
"27234109","韓商三珍光學股份有限公司","","新北市中和區連城路２２８號２樓","1000000"," ","1000000","廢止登記","20250901035816"
"27237675","英屬維京群島商太古食品股份有限公司","胡O瑄","新北市板橋區漢生東路337號2樓","5000000"," ","5000000","核准登記","20250901035816"
"27242760","香港商翊鼎國際開發股份有限公司","沈O慧","臺北市大安區仁愛路四段99號2樓","3000000"," "," ","核准登記","20250901035816"
"27247076","荷蘭商柏蒂溫妮達亞太貿易股份有限公司","詹O年","臺北市信義區忠孝東路四段521號9樓","5000000"," "," ","核准登記","20250901035816"
"27249335","香港商依度表國際有限公司","陳O美","臺北市中山區建國北路２段１２１號７樓","4250000"," ","4250000","撤回登記","20250901035816"
"27255413","荷蘭商開雲亞洲股份有限公司","詹O年","臺北市信義區松高路1號5樓之2","5000000"," "," ","核准登記","20250901035816"
"27258220","香港商運通水晶行鑽石鐘錶有限公司","","臺北市內湖區金龍路45號","500000"," ","500000","廢止登記","20250901035816"
"27261610","侑晟科技股份有限公司","","新北市永和區中和路三四三號十三樓","5000000","5000000"," ","廢止","20250901035816"
"27262147","德申實業有限公司","林O郁","宜蘭縣宜蘭市思源里宜中路100號2樓","2000000"," "," ","核准設立","20250901035816"
"27264335","鑠鼎木業有限公司","","新北市板橋區中山路一段三五號一樓","500000"," "," ","廢止","20250901035816"
"27264341","台鼎木業有限公司","","新北市板橋區中山路一段三五號一樓","500000"," "," ","廢止","20250901035816"
"27265881","夢琚家有限公司","","新北市永和區中山路一段二八一巷二弄二號一樓","1000000"," "," ","解散","20250901035816"
"27266122","東盛網路股份有限公司","","彰化縣大村鄉福興村山腳路九二號之一七","5000000","5000000"," ","解散","20250901035816"
"27267001","紐楓國際事業股份有限公司","","臺北市大安區信義路４段２９６號１０樓之４","3000000","3000000"," ","解散","20250901035816"
"27267305","築巢室內裝潢有限公司","蕭O龍","桃園市龜山區舊路里12鄰振興路1278巷5號","1000000"," "," ","核准設立","20250901035816"
"27277057","法樂美企業股份有限公司","","臺中市西區台中港路一段一六○號一七樓","10000000","10000000"," ","廢止","20250901035816"
"27277937","莫內國際有限公司","林O郎","新北市土城區中央路4段350號","2000000"," "," ","核准設立","20250901035816"
"27284037","撲滿先生企業有限公司","","臺中市南屯區文心南三路五三五之一號一樓","1000000"," "," ","廢止","20250901035816"
"27284228","姿邑實業有限公司","","新北市三重區興德路86號","1000000"," "," ","廢止","20250901035816"
"27285417","王朝育樂事業股份有限公司","李O蓉","新北市中和區光中路36號","3400000","3400000"," ","核准設立","20250901035816"
"27285710","和達有限公司","沈O雲","新北市新莊區永寧街22號16樓之2","3000000"," "," ","核准設立","20250901035816"
"27286387","巨翔數位科技有限公司","","高雄市三民區明吉路35巷20號","2000000"," "," ","解散","20250901035816"
"27286719","立擎有限公司","","新北市中和區圓通路369巷156弄19號4樓","5000000"," "," ","解散","20250901035816"
"27290143","華程有限公司","黃O雄","臺中市大雅區東大路二段1099巷85號","500000"," "," ","核准設立","20250901035816"
"27291564","羽涵國際有限公司","","基隆市信義區深澳坑路六巷一三三號四樓","2000000"," "," ","廢止","20250901035816"
"27294984","摩訊家有限公司","","新北市土城區光明街１１號１樓","1000000"," "," ","解散","20250901035816"
"27296499","海耀運動用品有限公司","黃O清","新北市板橋區重慶路22、24號","10000000"," "," ","核准設立","20250901035816"
"27300515","魯克海斯有限公司","吳O如","新北市中和區中山路2段482巷15號6樓","2000000"," "," ","核准設立","20250901035816"
"27301541","大興整合行銷有限公司","","新北市中和區景平路169巷22號","500000"," "," ","解散","20250901035816"
"27301612","原宿實業有限公司","","臺中市梧棲區大庄里文華街１９４巷１３號１樓","1000000"," "," ","解散","20250901035816"
"27301970","富育投資有限公司","鄭O儒","彰化縣彰化市新興里辭修北路93號1樓","40000000"," "," ","核准設立","20250901035816"
"27302513","梵聖有限公司","","新北市樹林區中山路一段一四六號二樓之一","1000000"," "," ","解散","20250901035816"
"27304765","天維鐘錶國際有限公司","","臺南市永康區永平街７２號２樓","5000000"," "," ","解散","20250901035816"
"27305309","亞裕國際有限公司","","臺中市大里區內新里益民路１段１３８號","500000"," "," ","解散","20250901035816"
"27310555","石之物語珠寶業股份有限公司","","臺北市中正區重慶南路２段５９號９樓之２","2000000","2000000"," ","廢止","20250901035816"
"27312441","哲鈞有限公司","陳O苡","高雄市苓雅區三多四路110號13樓之4","5000000"," "," ","核准設立","20250901035816"
"27313244","季德國際企業有限公司","","新北市板橋區漢生東路337號","5000000"," "," ","解散","20250901035816"
"27313856","三力摩國際購物有限公司","","臺北市大同區天水路52號2樓","500000"," "," ","解散","20250901035816"
"27314617","偉新文具有限公司","","臺北市松山區民生東路５段１７５號２樓之２","1000000"," "," ","解散","20250901035816"
"27314898","杜拜耳國際開發股份有限公司","","臺北市內湖區民權東路6段123巷20弄10號5樓之2","10000000","10000000"," ","解散","20250901035816"
"27315622","南澤川國際有限公司","","臺北市中山區長安西路19巷2弄7號2樓","1000000"," "," ","解散","20250901035816"
"27316376","景順興業股份有限公司","王O惠","新北市中和區建八路16號2樓","5000000","5000000"," ","核准設立","20250901035816"
"27317425","麗友國際精品有限公司","","臺北市大安區復興南路2段237號9樓之8","3000000"," "," ","廢止","20250901035816"
"27317494","寵物一生股份有限公司","","臺北市士林區士東路２００巷３９號１樓","6200000","2610000"," ","解散","20250901035816"
"27317614","元宏工程開發有限公司","李O清","臺北市文山區羅斯福路4段200號2樓之4","3000000"," "," ","核准設立，但已命令解散","20250901035816"
"27318557","皓青有限公司","齊O貝","臺北市文山區景興路108巷6號3樓","1000000"," "," ","核准設立","20250901035816"
"27320414","穎錡實業有限公司","","臺北市內湖區新湖一路90號4樓","1000000"," "," ","解散","20250901035816"
"27320673","意新國際有限公司","","臺北市北投區大業路382號10樓之1","500000"," "," ","解散","20250901035816"
"27321413","榮陽生醫科技股份有限公司","呂O恆","臺北市南港區南港路3段97號9樓","50000000","50000000"," ","核准設立","20250901035816"
"27321498","潁川有限公司","","臺北市大同區承德路1段105號9樓之11","500000"," "," ","解散","20250901035816"
"27321624","承文恒業有限公司","","臺北市內湖區環山路1段136巷12弄2號1樓","5691000"," "," ","廢止","20250901035816"
"27322052","真奇巧科技有限公司","曾O琳","臺中市西區民龍里梅川西路二段19之2號20樓","1000000"," "," ","核准設立","20250901035816"
"27322567","富比士興業股份有限公司","林O宏","新北市新店區寶橋路235巷138號","228000000","228000000"," ","核准設立","20250901035816"
"27324376","薏芙精品服飾貿易有限公司","","臺北市大安區忠孝東路４段９７號３樓之１６","500000"," "," ","廢止","20250901035816"
"27325311","大田生醫有限公司","吳O憲","苗栗縣卓蘭鎮中街里民族路86號","2000000"," "," ","核准設立","20250901035816"
"27326851","普思網路股份有限公司","潘O隆","新北市永和區自由街47號(2樓)","5000000","5000000"," ","核准設立","20250901035816"
"27327373","立得互動資訊股份有限公司","","臺北市松山區東興路２８號１５樓","1000000","1000000"," ","解散","20250901035816"
"27327599","棉翊有限公司","李O龍","臺北市大同區延平北路2段88號1樓","5000000"," "," ","核准設立","20250901035816"
"27327893","雲川網路科技有限公司","","新北市新店區中正路116號2樓","20000000"," "," ","廢止","20250901035816"
"27329365","夏捷國際有限公司","","彰化縣彰化市泰和中街７６號１樓","2000000"," "," ","廢止","20250901035816"
"27331340","佳音聽力有限公司","陳O麟","臺北市中正區衡陽路20號3樓","8000000"," "," ","核准設立","20250901035816"
"27332018","翰成數位科技股份有限公司","沈O旭","臺北市內湖區基湖路1號9樓","120000000","65153840"," ","核准設立","20250901035816"
"27332306","購禮享有限公司","","臺北市松山區八德路3段74巷80號1樓","3000000"," "," ","解散","20250901035816"
"27332517","銅鑼灣國際有限公司","","臺北市中山區明水路６００號１０樓之２","500000"," "," ","解散","20250901035816"
"27332523","泓霖國際股份有限公司","張O淑","臺北市大安區復興南路2段84號16樓","5000000","5000000"," ","核准設立","20250901035816"
"27332848","倍爾福有限公司","","臺北市中正區南陽街3號5樓之4","5000000"," "," ","解散","20250901035816"
"27333179","柏杰威登有限公司","葉O杰","臺北市信義區大道路84號1樓","3000000"," "," ","核准設立","20250901035816"
"27333895","台灣青葉真空包裝機械有限公司","葉O麟","臺北市中正區漢口街1段73號1樓","5000000"," "," ","核准設立","20250901035816"
"27334331","太禹國際室內裝修計劃有限公司","凌O堯","臺北市萬華區長沙街2段91號2樓之1","5000000"," "," ","核准設立","20250901035816"
"27334579","豐甫國際有限公司","","臺北市中山區民權東路3段47號","2000000"," "," ","廢止","20250901035816"
"27334888","台灣巨蛋開發股份有限公司","","臺北市大安區忠孝東路4段270號16樓","1000000","1000000"," ","解散","20250901035816"
"27334965","太谷國際資訊有限公司","","臺北市松山區八德路３段２１９號４樓之１","1000000"," "," ","解散","20250901035816"
"27335155","思維特整合行銷有限公司","","臺北市北投區光明路163號","3000000"," "," ","解散","20250901035816"
"27336197","前後象文化事業有限公司","林O能","臺北市大安區忠孝東路4段162號12樓之2","500000"," "," ","核准設立","20250901035816"
"27337105","忠訓國際股份有限公司","陳O弘","臺北市松山區南京東路4段1號5樓","38528260","38528260"," ","核准設立","20250901035816"
"27337219","福興堂時計有限公司","黃O","臺北市信義區忠孝東路5段482號13樓之5","1500000"," "," ","核准設立","20250901035816"
"27337674","恩次方行銷顧問有限公司","","臺北市中正區漢口街１段１１０號８樓之１５","1000000"," "," ","廢止","20250901035816"
"27338147","金酷國際有限公司","","臺北市松山區八德路4段106巷8弄15號","1000000"," "," ","解散","20250901035816"
"27338603","瑞鉑鐘錶有限公司","","臺北市中山區長春路１７６號１樓","3000000"," "," ","廢止","20250901035816"
"27340066","宇崴企業股份有限公司","","臺北市松山區八德路３段１６４號","1000000","1000000"," ","解散","20250901035816"
"27341403","香華天精品股份有限公司","周O芬","臺北市松山區民生東路5段165號8樓之6","5000000","5000000"," ","核准設立","20250901035816"
"27341662","凱薩琳生技國際有限公司","楊O惠","臺北市大安區臥龍街131巷19弄3號","5000000"," "," ","核准設立","20250901035816"
"27342249","金月國際室內裝修設計有限公司","","新北市新店區安祥路１４７巷２０號４樓","4000000"," "," ","解散","20250901035816"
"27342732","佫澤有限公司","","臺北市松山區南京東路４段９３號１０樓之１","500000"," "," ","解散","20250901035816"
"27342867","明慈精品有限公司","","臺北市大安區臥龍街１９２號１樓","1000000"," "," ","解散","20250901035816"
"27344534","金禾泰股份有限公司","","臺北市中山區建國北路２段１４７號７樓之５","1000000","1000000"," ","廢止","20250901035816"
"27347005","恩普瑞創意有限公司","","臺北市信義區信義路4段391號12樓之7","500000"," "," ","廢止","20250901035816"
"27348481","環永國際有限公司","蕭O宜 ","臺北市中山區吉林路329巷30號(1樓)","5000000"," "," ","核准設立","20250901035816"
"27349453","英瑞達國際股份有限公司","","臺北市萬華區大理街125號1樓","15000000","15000000"," ","解散","20250901035816"
"27350633","一峰商行有限公司","","臺北市萬華區開封街２段４７號８樓","5000000"," "," ","廢止","20250901035816"
"27351099","天伯企業股份有限公司","","臺北市大安區信義路4段265巷21弄19號","5000000","5000000"," ","廢止","20250901035816"
"27352219","浩瀚精品事業有限公司","","新北市永和區永和路1段166號地下1樓","2000000"," "," ","解散","20250901035816"
"27352421","博興貿易有限公司","","臺北市大安區復興南路2段59號1樓","1000000"," "," ","解散","20250901035816"
"27353076","誠譯有限公司","","新北市中和區員山路504號4樓之6","11200000"," "," ","廢止","20250901035816"
"27355530","溫德斯國際股份有限公司","邱O明","臺北市松山區八德路4段245巷37號1樓","5000000","5000000"," ","核准設立","20250901035816"
"27356003","君億國際股份有限公司","王O倫斯","臺北市大安區復興南路1段227號2樓之1","40000000","38500000"," ","核准設立","20250901035816"
"27356192","鴻棋科技資訊有限公司","袁O明","臺北市中山區中山北路2段115巷43號3樓之3","1000000"," "," ","核准設立","20250901035816"
"27356382","億網智慧股份有限公司","","臺北市南港區忠孝東路６段２３６號２樓","5000000","5000000"," ","廢止","20250901035816"
"27357642","尚誼精品股份有限公司","","臺北市松山區南京東路3段261號6樓","1500000","1500000"," ","解散","20250901035816"
"27357848","艾戈和企業有限公司","","臺北市中正區羅斯福路２段１４０號１１樓之５","5000000"," "," ","解散","20250901035816"
"27358380","微遠貿易股份有限公司","陳O文","臺北市中山區民族東路60號6樓","5000000","5000000"," ","核准設立","20250901035816"
"27358516","景躍有限公司","宋O宇","臺北市信義區忠孝東路5段236巷3弄33號2樓","10000000"," "," ","核准設立","20250901035816"
"27359607","康是能眼鏡有限公司","","臺北市信義區松山路５５４號１樓","1000000"," "," ","廢止","20250901035816"
"27359698","花田香有限公司","","臺北市士林區天母西路１６之１號１樓","1000000"," "," ","解散","20250901035816"
"27360111","億立購國際有限公司","","臺北市南港區忠孝東路６段２３６號２樓","5000000"," "," ","廢止","20250901035816"
"27360301","博壯企業有限公司","邱O竣","臺北市大同區重慶北路1段9巷10號，12號1樓","2000000"," "," ","核准設立","20250901035816"
"27360338","博裕國際有限公司","","新北市三重區中正北路530巷1之1號8樓","1000000"," "," ","廢止","20250901035816"
"27360718","吉爾泰實業有限公司","","臺北市松山區敦化南路1段57號8樓之5","1000000"," "," ","解散","20250901035816"
"27360885","葳風貿易有限公司","","臺北市內湖區新明路355號6樓之11","6000000"," "," ","解散","20250901035816"
"27361104","安和國際股份有限公司","黃O傑","臺北市中山區長安東路2段189號10樓之8","2000000","2000000"," ","核准設立","20250901035816"
"27361738","開時有限公司","","臺北市信義區永吉路１８１號７樓之１","500000"," "," ","解散","20250901035816"
"27362223","欣傳媒股份有限公司","凌O","臺北市內湖區石潭路151號3樓","200000000","80000000"," ","核准設立","20250901035816"
"27364073","帝猿有限公司","張O文","新北市土城區中央路2段177巷5號","500000"," "," ","核准設立","20250901035816"
"27364236","天機開發科技股份有限公司","何O晧","臺北市中山區建國北路2段147號9樓之3","31000000","29666670"," ","核准設立","20250901035816"
"27365045","双橋資產管理有限公司","郭O足","臺北市南港區研究院路1段99號2樓之5","20000000"," "," ","核准設立","20250901035816"
"27366810","歐利威有限公司","","臺北市中山區中山北路2段26巷15號","1000000"," "," ","解散","20250901035816"
"27367183","普諾飛國際貿易有限公司","","臺北市大安區基隆路２段１４２號２樓之１","1000000"," "," ","廢止","20250901035816"
"27367563","銓揚工業股份有限公司","黃O燕","基隆市七堵區工建南路7-1號","18000000","12000000"," ","核准設立","20250901035816"
"27367590","珀克國際有限公司","","臺北市大安區忠孝東路4段205巷11號","5000000"," "," ","廢止","20250901035816"
"27368401","鴻強國際行銷股份有限公司","","臺北市松山區八德路３段１５６號５樓","10000000","10000000"," ","解散","20250901035816"
"27368514","台灣歐雅傢俬國際有限公司","","臺北市士林區文林路497號","1000000"," "," ","解散","20250901035816"
"27368583","上緯國際股份有限公司","","臺北市中山區錦州街１６號４樓之３","1000000","1000000"," ","解散","20250901035816"
"27368802","長豫股份有限公司","","臺北市中山區松江路131號10樓之3","3000000","3000000"," ","解散","20250901035816"
"27369865","昇玉有限公司","","臺北市萬華區西園路１段１４５號龍山寺地下街商場４３號店舖","500000"," "," ","解散","20250901035816"
"27369871","玉言堂整合行銷股份有限公司","林O女","臺北市中山區長安東路2段81號6樓之1","10000000","10000000"," ","核准設立","20250901035816"
"27370080","貝絲特國際貿易有限公司","林O明","新北市板橋區存德街66號","500000"," "," ","核准設立","20250901035816"
"27370292","誠創數位科技有限公司","徐O茂","基隆市安樂區樂利三街57號2樓之4","500000"," "," ","核准設立","20250901035816"
"27371659","興碩企業有限公司","","桃園市桃園區永安里力行路77號","1000000"," "," ","廢止","20250901035816"
"27373452","榮譽有限公司","","新北市新莊區復興路二段一○七號","1000000"," "," ","解散","20250901035816"
"27373495","和訊電信有限公司","","嘉義縣朴子市大葛里朴子七路一七八號一樓","1500000"," "," ","解散","20250901035816"
"27373875","金德利企業有限公司","","高雄市前金區中山二路533號5樓之12","2000000"," "," ","廢止","20250901035816"
"27374327","鑫貿機械有限公司","姜O凡","新北市三峽區學成路129號6樓","5000000"," "," ","核准設立","20250901035816"
"27375064","新耘文化事業有限公司","黃O杰","新北市中和區中山路3段35號14樓-10","1000000"," "," ","核准設立","20250901035816"
"27377632","南芳窯實業有限公司","陳O志","臺南市六甲區二甲里12鄰民權街252號1樓","1000000"," "," ","核准設立","20250901035816"
"27380587","鼎坤科技有限公司","陳O明","新北市蘆洲區長興路413號（1樓）","2000000"," "," ","核准設立","20250901035816"
"27380860","合興展業有限公司","鍾O美","新北市板橋區南雅西路1段10巷7弄9號","250000"," "," ","核准設立","20250901035816"
"27380995","原宿育樂開發有限公司","","臺中市梧棲區大庄里文華街一九四巷一五號一樓","1000000"," "," ","解散","20250901035816"
"27384015","佳緹企業有限公司","","嘉義市西區福全里29鄰中興路313號1樓","1000000"," "," ","解散","20250901035816"
"27387287","大禾庫行銷有限公司","","臺中市南區復興路三段三八七號一樓","600000"," "," ","廢止","20250901035816"
"27387651","鼓力行銷整合有限公司","王O博","新北市新店區寶橋路235巷126號3樓","11000000"," "," ","核准設立","20250901035816"
"27388032","力晟科技有限公司","陳O達","新北市永和區中和路499號1樓","500000"," "," ","核准設立","20250901035816"
"27390570","盛傑貿易有限公司","","臺中市北屯區北屯里昌平路１段３９號１樓","5000000"," "," ","解散","20250901035816"
"27391796","宇康國際興業有限公司","陳O仁","臺中市西屯區福和里臺灣大道四段839號22樓","1200000"," "," ","核准設立","20250901035816"
"27391923","皇岳國際有限公司","","嘉義縣水上鄉柳鄉村柳子林192號之32一樓","2000000"," "," ","解散","20250901035816"
"27392227","立大資訊網路股份有限公司","賴O吉","臺中市南屯區文心路一段378號","6250000","6250000"," ","核准設立","20250901035816"
"27392280","豐融開發股份有限公司","賴O融","新北市三重區成功路171號13樓","1000000","1000000"," ","核准設立","20250901035816"
"27392346","風成休旅有限公司","何O姍","新竹市綠水里東光路22號","5000000"," "," ","核准設立","20250901035816"
"27392697","健元數位超媒體股份有限公司","","新北市永和區中和路四二一巷三弄五號","2100000","2100000"," ","解散","20250901035816"
"27393443","祥成國際有限公司","陳O鑫","新北市板橋區重慶路245巷51弄2之3號(4樓)","1000000"," "," ","核准設立","20250901035816"
"27393773","歐納圖貿易有限公司","胡O歐","臺中市西區精誠二街3號2樓","1000000"," "," ","核准設立","20250901035816"
"27395998","鈺峰科技有限公司","羅O玲","新北市板橋區吳鳳路50巷35之1號","2000000"," "," ","核准設立","20250901035816"
"27396075","百度美興業股份有限公司","","彰化縣埔心鄉經口村鎮國路13號","6000000","6000000"," ","解散","20250901035816"
"27397010","桃大國際禮品有限公司","","桃園市大園區田心里新興路11號1樓","1000000"," "," ","解散","20250901035816"
"27397216","統嘉精密科技有限公司","","臺南市南區建南路79號1樓","5000000"," "," ","廢止","20250901035816"
"27398236","瑞丞禮品設計有限公司","","彰化縣員林市振興里員水路1段226號1號","1888000"," "," ","廢止","20250901035816"
"27398382","晶璽寶石有限公司","王O真","基隆市仁愛區朝棟里光二路二四號一樓","1000000"," "," ","核准設立","20250901035816"
"27399158","佳隆科技有限公司","","新北市汐止區龍安路廿八巷十四號一樓","2000000"," "," ","廢止","20250901035816"
"27399468","伍壹好商流國際有限公司","陳O楓","臺中市南屯區向心里文心南三路416號24樓之1","12000000"," "," ","核准設立","20250901035816"
"27400465","上城建設股份有限公司","","臺中市西區民生里自由路一段128號1，2樓地下室","60000000","60000000"," ","解散","20250901035816"
"27401078","東鈊有限公司","劉O昶","臺南市東區東門路2段301巷120弄39號1樓","5000000"," "," ","核准設立","20250901035816"
"27402409","誠楷企業有限公司","張O球","新北市中和區中山路3段39號17樓之2","5000000"," "," ","核准設立","20250901035816"
"27402484","中台灣禮儀有限公司","張O鍾","臺中市中區公園里自由路2段12號11樓之4","500000"," "," ","核准設立","20250901035816"
"27403723","神盾國際有限公司","","新北市板橋區中正路三六○巷八號一樓","1000000"," "," ","解散","20250901035816"
"27406854","大展光學股份有限公司","","新北市板橋區中正路二二三號一樓、二樓","5000000","5000000"," ","廢止","20250901035816"
"27406910","里諾國際股份有限公司","詹O明","新北市板橋區三民路2段202之5號1樓","6000000","6000000"," ","核准設立","20250901035816"
"27408810","鴻濤科技有限公司","","新北市板橋區南門街53號1樓","19500000"," "," ","解散","20250901035816"
"27410127","亞貿實業有限公司","","南投縣竹山鎮延和里後溝巷五十九弄十一號","1000000"," "," ","解散","20250901035816"
"27411385","銓采科技有限公司","","新北市永和區秀朗路1段218號(1樓)","1000000"," "," ","解散","20250901035816"
"27411391","耀登數位行銷有限公司","","新北市泰山區明志路一段３５９號２樓","1000000"," "," ","解散","20250901035816"
"27412194","荃澄國際貿易有限公司","","桃園市龜山區龜山里萬壽路二段九三七號","2000000"," "," ","解散","20250901035816"
"27414123","酷比得企業股份有限公司","賴O伸","臺中市西屯區文心路二段566之1號3樓之1","145000000","37000000"," ","核准設立","20250901035816"
"27414685","盛欣實業有限公司","","臺中市南屯區文心南五路六五五號一樓","500000"," "," ","解散","20250901035816"
"27415777","億泰鑫有限公司","黃O民","臺中市西屯區工業區一路6巷10號1樓之2","2000000"," "," ","核准設立","20250901035816"
"27417281","新創壹展業科技有限公司","韋O安","桃園市龜山區迴龍里5鄰宏慶街16號1樓","3000000"," "," ","核准設立","20250901035816"
"27417389","如郁企業有限公司","戴O如","新北市三重區後竹圍街205巷30號1樓","10000000"," "," ","核准設立","20250901035816"
"27417901","尊漢實業有限公司","","臺中市太平區宜佳里宜昌路245號4樓","1000000"," "," ","解散","20250901035816"
"27419470","順瀧實業有限公司","","花蓮縣花蓮市中華路49號1樓","5000000"," "," ","解散","20250901035816"
"27419871","巽裕禮品有限公司","","新北市泰山區楓樹里和平街廿七巷四一號","500000"," "," ","解散","20250901035816"
"27421145","佰商富興業有限公司","楊O禮","臺北市北投區中央南路2段12之25號9樓","5000000"," "," ","核准設立","20250901035816"
"27422910","得勝家族國際事業有限公司","陳O炎","臺北市中正區汀州路1段155號","4000000"," "," ","核准設立","20250901035816"
"27427719","泉發興業有限公司","","新北市土城區學府路1段75巷6號","2000000"," "," ","解散","20250901035816"
"27429224","完美女人國際貿易有限公司","張O瑞","臺中市北屯區文心路三段419巷6號3樓","1000000"," "," ","核准設立","20250901035816"
